id,isbn,title,author,genres,cover,published_year,rating
5226,0812971345,Kim,Rudyard Kipling,Fiction,http://books.google.com/books/content?id=Sv17gAK1DhoC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2004,3.72
5227,0812971426,Color,Victoria Finlay,Art,http://books.google.com/books/content?id=dnvTmAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2004,3.78
5228,0812971450,Rendezvous in Black,Cornell Woolrich,Fiction,http://books.google.com/books/content?id=lU2vAAAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2004,3.96
5229,0812971892,No God But God,Reza Aslan,Religion,http://books.google.com/books/content?id=ERvuBmZem5oC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2006,4.13
5230,0812972120,The Mysterious Island,,Fiction,http://books.google.com/books/content?id=Na-i5B63IPYC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2004,4.1
5231,0812972589,The Ox-Bow Incident,Walter Van Tilburg Clark,Fiction,http://books.google.com/books/content?id=3G6hyf0f4CoC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2004,3.82
5232,0812973011,Mountains Beyond Mountains,Tracy Kidder,Biography & Autobiography,http://books.google.com/books/content?id=XifdzgU9ilsC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2004,4.22
5233,0812974921,Caribbean,James Albert Michener,Fiction,http://books.google.com/books/content?id=-ymJDAAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2005,3.91
5234,0812975049,The Cossacks,Leo Tolstoy,Fiction,http://books.google.com/books/content?id=X2ri3AcAkKEC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2006,3.79
5235,0812975219,Fooled By Randomness,Nassim Taleb,Business & Economics,http://books.google.com/books/content?id=4eLKm33WneEC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2005,4.05
5236,0812975936,Summer Crossing,Truman Capote;Alan U. Schwartz,Fiction,http://books.google.com/books/content?id=bdsfUfZeqBYC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2006,3.44
5237,0812976142,The Alienist,Caleb Carr,Fiction,http://books.google.com/books/content?id=9mWMDQAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2006,4.06
5238,0812976150,The March,E. L. Doctorow,Fiction,http://books.google.com/books/content?id=bKC5iVZwk5cC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2006,3.8
5239,081297655X,Wonderland,Joyce Carol Oates,Fiction,http://books.google.com/books/content?id=UV5ULSUrAHsC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2006,3.79
5240,0812976568,The Gospel of the Flying Spaghetti Monster,Bobby Henderson,Humor,http://books.google.com/books/content?id=UvqKDQAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2006,3.92
5241,0813025931,Holding on to the Air,Suzanne Farrell;Toni Bentley,Biography & Autobiography,http://books.google.com/books/content?id=fGKlQgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2002,4.07
5242,0813027055,Winter Season,Toni Bentley,Biography & Autobiography,http://books.google.com/books/content?id=0Vk5HAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2003,3.91
5243,0813191556,The Cave,Robert Penn Warren,Fiction,http://books.google.com/books/content?id=D1Z5Ks95UlIC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1959,3.73
5244,0813510996,The Story of Avis,Elizabeth Stuart Phelps;Carol Farley Kessler,Biography & Autobiography,http://books.google.com/books/content?id=i_WQSl9He3kC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1985,3.55
5245,0813515246,Echoes of the Marseillaise,Eric J. Hobsbawm,History,http://books.google.com/books/content?id=3-XRo-PSwsQC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1990,3.51
5246,0813516706,Moods,Louisa May Alcott,Fiction,http://books.google.com/books/content?id=ifLDQhRKGyMC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1991,3.4
5247,0813520185,Daughters of Decadence,Elaine Showalter,Social Science,http://books.google.com/books/content?id=VOWhXVuuzWQC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1993,3.84
5248,0813530652,Girls who Wore Black,Ronna Johnson;Nancy McCampbell Grace,Literary Criticism,http://books.google.com/books/content?id=4AfkN_6r3WoC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2002,3.66
5249,0814317324,Latin Via Ovid,Norma Goldman;Jacob E. Nyenhuis,Foreign Language Study,http://books.google.com/books/content?id=fORWW12AoTAC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1982,4.38
5250,0814326110,Practice! Practice!,Norma Goldman;Michael Rossi,Education,http://books.google.com/books/content?id=-34_qtcxorsC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1995,4.08
5251,0814727018,The Gramsci Reader,Antonio Gramsci,Philosophy,http://books.google.com/books/content?id=nl_bJyeYdpwC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2000,4.28
5252,0815319665,Cold Counsel,Sarah M. Anderson;Karen Swenson,Literary Criticism,http://books.google.com/books/content?id=FBYAYvQv774C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2002,3.61
5253,0815411219,George Eliot,Kathryn Hughes,Biography & Autobiography,http://books.google.com/books/content?id=6s8CR_lzCfUC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2001,4.03
5254,0815411839,Marilyn Monroe,Donald Spoto,Biography & Autobiography,http://books.google.com/books/content?id=r2W9SGUyRmgC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1993,4.03
5255,0815412185,Temptations,Otis Williams;Patricia Romanowski;Patricia Romanowski Bashe,Biography & Autobiography,http://books.google.com/books/content?id=KMJo37QXc7gC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2002,4.13
5256,081604161X,"Edgar Allan Poe, A to Z",Dawn B. Sova;Branko·Sou閏ek,Biography & Autobiography,http://books.google.com/books/content?id=VUdqb7HPTPAC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2001,4.33
5257,0816611351,Blindness and Insight,Paul de DeMan,,http://books.google.com/books/content?id=XmNAxQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1995,4.09
5258,0816638632,Christopher and His Kind,Christopher Isherwood,Biography & Autobiography,http://books.google.com/books/content?id=EV86HAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2001,4.12
5259,0816639825,The Condor and the Cows,Christopher Isherwood,Biography & Autobiography,http://books.google.com/books/content?id=jxdoPgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2003,3.82
5260,0816643008,Filth,William A. Cohen,History,http://books.google.com/books/content?id=b4RrtwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2005,4.17
5261,081673030X,The Man who Tricked a Ghost,Laurence Yep,Juvenile Nonfiction,http://books.google.com/books/content?id=qA8CAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1993,3.83
5262,081673691X,You Can Never Go Home Again,Dyan Sheldon,Divorce,http://books.google.com/books/content?id=b9fDUyzHRtoC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1995,4.26
5263,0816845131,Crackup,Len Morgan,Aircraft accidents,,1969,2
5264,0819564524,Notebook of a Return to the Native Land,Aimé Césaire;Clayton Eshleman;Annette Smith,Literary Criticism,http://books.google.com/books/content?id=JzFt9S2RBakC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2001,4.08
5265,0820320978,Robert Penn Warren's All the King's Men,Robert Penn Warren,Performing Arts,http://books.google.com/books/content?id=au5XzVpSb_cC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2000,4
5266,0821220802,Odes to Common Things,Pablo Neruda,Poetry,http://books.google.com/books/content?id=FrunQgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1994,4.38
5267,0821221841,The Camera,Ansel Adams,Photography,http://books.google.com/books/content?id=aZYCuwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1995,4.19
5268,0821221868,The Negative,Ansel Adams,Photography,,1995,4.4
5269,0821221876,The Print,Ansel Adams,Photography,http://books.google.com/books/content?id=BGFWGPFQg7oC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1995,4.37
5270,0821726846,Final Rain,Jerry Ahern,Fiction,http://books.google.com/books/content?id=ylbM15ITv-QC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1989,3.69
5271,0821746219,Bright Star's Promise,Karen A. Bale,Fiction,http://books.google.com/books/content?id=TSAE92zWv5UC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1994,2.77
5272,0821758268,A Devilish Dilemma,Judith Lansdowne,Fiction,http://books.google.com/books/content?id=MgYDAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1998,4.02
5273,082176053X,Prince of Magic,Anne Stuart,Fiction,http://books.google.com/books/content?id=tmgreaMc6r0C&printsec=frontcover&img=1&zoom=1&source=gbs_api,1998,3.63
5274,0821775502,My Lord Eternity,Debbie Raleigh,Fiction,http://books.google.com/books/content?id=aF-ORh9QRRkC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2003,3.74
5275,0821776053,See how She Dies,Lisa Jackson,Fiction,http://books.google.com/books/content?id=pl6JmAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2004,3.92
5276,0821778064,This Christmas,Jane Green;Jennifer Coburn;Liz Ireland,Fiction,http://books.google.com/books/content?id=l4aNflr03_IC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2005,3.2
5277,0821780573,My Wicked Pirate,Rona Sharon,Fiction,,2006,3.9
5278,0822000237,CliffsNotes on Shakespeare's King Henry IV,James K. Lowers,Literary Criticism,http://books.google.com/books/content?id=1r0_xgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1971,3.88
5279,0822000946,CliffsNotes on Shakeapeare's Twelfth Night,J. L. Roberts,Literary Criticism,http://books.google.com/books/content?id=1jUsP-7JfqwC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1960,4.21
5280,0822001462,All the King's Men,L. David Allen;Robert H. Lynn,Literary Criticism,http://books.google.com/books/content?id=leuWkABpDDIC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1963,3.4
5281,0822001837,CliffsNotes on Tolstoy's Anna Karenina,Marianne Sturman,Literary Criticism,http://books.google.com/books/content?id=aPMFyQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1965,3.89
5282,0822002108,Cliffs notes on Faulkner's As I lay dying,James L. Roberts,Literary Criticism,http://books.google.com/books/content?id=l0VRu6X7hkYC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1969,3.85
5283,0822002426,CliffsNotes on Wright's Black Boy,Carl Senna,Literary Criticism,http://books.google.com/books/content?id=7TRLcrdf9ZIC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1971,3.75
5284,0822002833,CliffsNotes on Voltaire's Candide,Francois Marie Arouet;James K. Lowers,Literary Criticism,http://books.google.com/books/content?id=wCTjzAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1965,3.4
5285,0822002965,CliffsNotes on Heller's Catch-22,C. A. Peek,Literary Criticism,http://books.google.com/books/content?id=sP4E_2e2Ij4C&printsec=frontcover&img=1&zoom=1&source=gbs_api,1976,3.56
5286,0822004240,CliffsNotes on Euripides' Medea & Electra,Robert J. Milch,Drama,http://books.google.com/books/content?id=QBxgdwVS20UC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1965,4.2
5287,0822005336,CliffsNotes on Williams' The Glass Menagerie & Streetcar Named Desire,James L. Roberts,Literary Criticism,http://books.google.com/books/content?id=eahFfhm1jjIC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1965,3.78
5288,0822007800,CliffsNotes on Flaubert's Madame Bovary,James L. Roberts,Literary Criticism,http://books.google.com/books/content?id=aXHg3gr2CSEC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1964,3.23
5289,0822008254,Middlemarch,Brian Johnston;Mary Ellen Snodgrass,Study Aids,http://books.google.com/books/content?id=NxB87ahPOfEC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1967,4.14
5290,0822008939,CliffsNotes on Wiesel's Night,Maryam Riess,Literary Criticism,http://books.google.com/books/content?id=sMetBfNx6kMC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1996,3.4
5291,0822011085,CliffsNotes on Hansberry's A Raisin in the Sun,Rosetta James,Literary Criticism,http://books.google.com/books/content?id=MJYodwuvvXYC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1992,3.9
5292,0822012197,CliffsNotes on Faulkner's The Sound and the Fury,James L. Roberts,Literary Criticism,http://books.google.com/books/content?id=fv0xxgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1963,3.83
5293,0822012375,CliffsNotes on Hemingway's The Sun Also Rises,Gary Carey,Literary Criticism,http://books.google.com/books/content?id=6TBr9lMlh-QC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1968,3.54
5294,0822013541,"Beckett's Waiting for Godot, Endgame, & Other Plays",Jeffrey Fisher;James L. Roberts,Study Aids,http://books.google.com/books/content?id=TKcBAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1980,3.67
5295,0822205106,The Heidi Chronicles,Wendy Wasserstein,Literary Criticism,http://books.google.com/books/content?id=z1XLUAwU1sIC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1990,3.73
5296,0822210347,Four Baboons Adoring the Sun,John Guare,Drama,http://books.google.com/books/content?id=FXvPPkPD_5AC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1995,4
5297,0822210894,A Streetcar Named Desire,Tennessee Williams,Drama,http://books.google.com/books/content?id=44qi9P-COd4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1953,3.98
5298,0822215020,Having Our Say,Emily Mann;Sarah Louise Delany,Drama,http://books.google.com/books/content?id=nV6C8u9xmdcC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1996,4.06
5299,0822216310,"The Santaland Diaries ; And, Season's Greetings",David Sedaris,Performing Arts,http://books.google.com/books/content?id=ggifn6UPKj0C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1998,4.18
5300,082221718X,The Diary of Anne Frank,Frances Goodrich;Albert Hackett;Wendy Ann Kesselman,Drama,http://books.google.com/books/content?id=04puC_RnWdwC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2000,4.04
5301,0822218631,Wonder of the World,David Lindsay-Abaire,Drama,http://books.google.com/books/content?id=t1eMMBLXGd0C&printsec=frontcover&img=1&zoom=1&source=gbs_api,2003,3.94
5302,0822218739,An Adult Evening of Shel Silverstein,Shel Silverstein,Drama,http://books.google.com/books/content?id=gUnMD1VT714C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2003,4.02
5303,082221900X,Franz Kafka's The Castle,David Fishelson;Aaron Leichter,Drama,http://books.google.com/books/content?id=5V797rJcqXUC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2001,4.07
5304,0822309327,Gunslinger,Edward Dorn,Fiction,http://books.google.com/books/content?id=QjA1iPqs8G8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1989,4.11
5305,0822318644,Immigrant Acts,Lisa Lowe,Social Science,http://books.google.com/books/content?id=CZXtZ8lFepsC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1996,4
5306,0822331136,Photography's Other Histories,Christopher Pinney;Nicolas Peterson;Nicholas Thomas,Photography,http://books.google.com/books/content?id=ZYPdHJaE6yMC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2003,3.73
5307,0822549204,Nikola Tesla,Carol Dommermuth-Costa,Technology & Engineering,http://books.google.com/books/content?id=kFFWipanqsoC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1994,3.95
5308,0822550008,Oprah Winfrey,Katherine E. Krohn,Juvenile Nonfiction,http://books.google.com/books/content?id=DmCBxKvBRAgC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2002,3.82
5309,0822560569,Barack Obama,Marlene Targ Brill,Juvenile Nonfiction,http://books.google.com/books/content?id=FIhyPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2006,3.96
5310,0823006573,The Classical Drawing Atelier,Juliette Aristides,Art,http://books.google.com/books/content?id=dDRQAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2006,4.11
5311,0823016625,Freaks!,Steve Miller,Art,http://books.google.com/books/content?id=f6Rc27ZOD_8C&printsec=frontcover&img=1&zoom=1&source=gbs_api,2004,4.06
5312,0823078949,The Munsters,Stephen Cox,Performing Arts,http://books.google.com/books/content?id=LtU2rfMrhAIC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2006,4.44
5313,0823408817,A Picture Book of Thomas Jefferson,,Juvenile Nonfiction,http://books.google.com/books/content?id=2RmhWFOzLxkC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1991,3.72
5314,0823410773,Patrick,Tomie DePaola,Juvenile Nonfiction,http://books.google.com/books/content?id=Y729VpYkkIwC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1992,4.06
5315,0823410781,A Picture Book of Anne Frank,,Juvenile Nonfiction,http://books.google.com/books/content?id=CSNxWmR9xR8C&printsec=frontcover&img=1&zoom=1&source=gbs_api,1993,4.17
5316,0824512596,In the Name of Jesus,Henri J. M. Nouwen,Religion,http://books.google.com/books/content?id=T9ZZOAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1992,4.35
5317,0824519868,Life of the Beloved,Henri J. M. Nouwen,Religion,http://books.google.com/books/content?id=j-wJAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2002,4.29
5318,0824521234,Save the Date,Jason King;Donna Freitas,Religion,http://books.google.com/books/content?id=QUMPAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2003,3.75
5319,0824522524,Huxley and God,Aldous Huxley,Religion,http://books.google.com/books/content?id=jv2PAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2003,4.31
5320,082542982X,Reinventing Jesus,J. Ed Komoszewski;M. James Sawyer;Daniel B. Wallace,Religion,http://books.google.com/books/content?id=D7ecngEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2006,4.19
5321,082632357X,Quito 1599,Kris E. Lane,History,http://books.google.com/books/content?id=otABiA17lNUC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2002,3.59
5322,0826406734,Art of Being,Erich Fromm,Philosophy,http://books.google.com/books/content?id=pvQHAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1994,4.1
5323,0826407072,"Nathan the Wise, Minna von Barnhelm, and Other Plays and Writings: Gotthold Ephraim Lessing",Peter Demetz,Literary Criticism,http://books.google.com/books/content?id=AsmnSZaZfsYC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1991,3.72
5324,0826411320,The Art of Listening,Erich Fromm,Philosophy,http://books.google.com/books/content?id=Gi1-PwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1998,4.09
5325,0826414532,Guerilla Film Makers Movie Blueprint,Chris Jones,Social Science,http://books.google.com/books/content?id=YshOYecAD0oC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2003,4.2
5326,0826414745,Don DeLillo's White Noise,Leonard Orr,Literary Criticism,http://books.google.com/books/content?id=jTSzxgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2003,3.91
5327,0826414753,Gabriel Garcia Marquez's Love in the Time of Cholera,Tom Fahy,Literary Criticism,http://books.google.com/books/content?id=ayjUAwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2003,4.23
5328,082641477X,David Foster Wallace's Infinite Jest,Stephen Burn,Literary Criticism,http://books.google.com/books/content?id=xJ6U1VK3SRcC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2003,3.8
